Unnamed: 0,Sno,candidate_name,age,constituency,party,education_details,education,criminal_cases,total_assets,assets_description,liabilities_description,total_liabilities,url,constituency_id,candidate_id,Election_Type,party_id,en,hi
1090,810,Rakesh Kumar,57,SAMASTIPUR,SUCI(C),"M.Sc From Samastipur College, Samastipur In 1994 &amp;  LLB In 1994 From Law College Samastipur.",Post Graduate,0,65162600,6 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1238,215,1238,General,25,done,done
1091,720,Premjeet Kumar,36,SAMASTIPUR,Aadarsh Mithila Party,Literate,Literate,0,6610000,66 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=143,215,143,General,92,done,done
1092,1074,Shivam Kumar Raj,27,SAMASTIPUR,The Plurals Party,Graduate From B.R.B. College Samastipur 2020 LNMU Darbhanga,Graduate,0,191454,1 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1237,215,1237,General,20,done,done
1093,245,Chetna Jhamb,37,SAMASTIPUR,IND,B.A In 2008,Graduate,0,31000000,3 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=445,215,445,General,1,done,done
1094,526,Manoj Kumar Singh,44,SAMASTIPUR,Jan Suraaj Party,"M.D. In 2018 From PMCH Patna , MBBS From Magadh Medical College In 2010",Post Graduate,0,14184405,1 Crore,94 Lacs,9478622.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=444,215,444,General,4,done,done
1095,379,Irshad Ahmad,32,SAMASTIPUR,Apna Kisan Party,L.L.B. From C.M.Law College Darbhanga,Graduate Professional,1,300000,3 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1235,215,1235,General,66,done,done
1096,144,Ashwamedh Devi,62,SAMASTIPUR,JD(U),7th Pass Govt Middle School Warisnagar Dist.Samaastipur,5th Pass,0,76618461,7 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=446,215,446,General,10,done,done
1097,1262,Vinay Kumar Ram,33,SAMASTIPUR,BSP,B.A.From L.K.V.D.College Samastipur 2025,Graduate,0,2185000,21 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1241,215,1241,General,5,done,done
1098,766,Rajan Kumar,26,SAMASTIPUR,AAP,"B.A From GKPD, Karpuri Gram University In 2022",Graduate,0,1011000,10 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=448,215,448,General,15,done,done
1099,654,Nitesh Kumar Sinha,38,SAMASTIPUR,Bharatiya Sampuran Krantikari Party,Matric From Tirhut Academy Samastipur In 2001,10th Pass,1,1885500,18 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1239,215,1239,General,114,done,done
1100,1015,Satya Prakash,25,SANDESH,The Plurals Party,"B.A. Hons from Sahjanand Bramhashri College, Ara, Veer Kunwar Singh University Ara",Graduate,4,946200,9 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=687,86,687,General,20,done,done
1101,736,Radha Charan Sah,67,SANDESH,JD(U),8th Pass from Madhya Vidyalaya Nathalpur Anchal Barhara,8th Pass,2,340120329,34 Crore,6 Crore,61484399.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=688,86,688,General,10,done,done
1102,516,Manmohan Singh,42,SANDESH,Rashtrawadi Janlok Party (Satya),Intermediate from Jagjivan College 2001 (Bihar Intermediate Education Council Patna),12th Pass,0,10497971,1 Crore,11 Lacs,1178000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=35,86,35,General,34,done,done
1103,980,Sanjeet Kumar,35,SANDESH,Peoples Party of India (Democratic),10+2 From H.B.D. College Ara Year 2007,12th Pass,0,1315000,13 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=317,86,317,General,27,done,done
1104,13,Abhishek Kumar,26,SANDESH,IND,"Graduate from Veer Kunwar Singh University, Ara",Graduate,0,1560000,15 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1243,86,1243,General,1,done,done
1105,31,Ajay Kumar Pathak,49,SANDESH,Akhil Bharatiya Jan Sangh,"I.S.C. from Jai Prakash College, Ara in 1994",12th Pass,0,4577000,45 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1245,86,1245,General,22,done,done
1106,948,Samarjay Singh,43,SANDESH,IND,"Matric from Bihar School Examination Board, Patna in 1994",10th Pass,0,3021000,30 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1246,86,1246,General,1,done,done
1107,610,Mukesh Singh,52,SANDESH,IND,Non Matric,8th Pass,7,22696358,2 Crore,19 Lacs,1949476.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=450,86,450,General,1,done,done
1108,301,Dipu Singh,28,SANDESH,RJD,Graduate from Delhi University Delhi in 2017,Graduate,0,20109442,2 Crore,5 Lacs,562647.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=112,86,112,General,11,done,done
1109,793,Rajiv Ranjan Raj,33,SANDESH,Jan Suraaj Party,LLB in 2014 from Delhi University,Graduate Professional,0,52501315,5 Crore,66 Lacs,6665095.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1247,86,1247,General,4,done,done
1110,952,Sandhya Kumari,31,SANDESH,IND,B.A. History (Hns) from V.K.SU Ara in 2016,Graduate,0,670000,6 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1242,86,1242,General,1,done,done
1111,1232,Vijay Kumar Choudhary,68,SARAIRANJAN,JD(U),"M.A. From Patna University, Year-1980",Post Graduate,0,31797965,3 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=320,158,320,General,10,done,done
1112,458,Kunal Kumar,43,SARAIRANJAN,IND,"M.A. From Delhi University, Delhi &amp; Ph.D. (Pursuing) From Lalit Narayan Mithila University, Darbhanga",Post Graduate,1,93840948,9 Crore,4 Lacs,430000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1255,158,1255,General,1,done,done
1113,885,Ranjit Kumar Pandit,41,SARAIRANJAN,IND,"Intermediate From Sant Kabir College, Lalit Narayan Mithila University, Darbhanga",12th Pass,0,1106300,11 Lacs,70 Thou,70000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1250,158,1250,General,1,done,done
1114,134,Ashok Kumar Anjana,57,SARAIRANJAN,IND,"M.Sc. From BRB College, Samastipur, Year-1991",Post Graduate,0,455000,4 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1252,158,1252,General,1,done,done
1115,842,Ram Sagar Roy,53,SARAIRANJAN,Apna Kisan Party,"10th Pass From Govt. High School, Gangapur, Year-1988",10th Pass,0,7377000,73 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=233,158,233,General,66,done,done
1116,76,Amrendra Kumar Singh,58,SARAIRANJAN,IND,"Post Graduation in Child, MBBS, DCH, MD",Post Graduate,0,37450000,3 Crore,1 Crore,13000000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1253,158,1253,General,1,done,done
1117,947,Sajan Kumar Mishra,65,SARAIRANJAN,Jan Suraaj Party,"Graduate From Mithila University, Year-1982",Graduate,0,25618521,2 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=319,158,319,General,4,done,done
1118,249,Dablu Kumar Gond,25,SHAHPUR,IND,Intermediate Of Arts,12th Pass,0,240000,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1257,151,1257,General,1,done,done
1119,503,Manan Shah,60,SHAHPUR,IND,Literate,Literate,0,2800000,28 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=237,151,237,General,1,done,done
1120,483,Madan Yadav,50,SHAHPUR,Janshakti Janta Dal,Matric Pass from High School Paliganj Patna in 1993,10th Pass,3,3324000,33 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1261,151,1261,General,6,done,done
1121,816,Rakesh Ranjan,30,SHAHPUR,BJP,"B.Tec From Dehradun Institute of Technology, D.I.T University in 2014- 2018, LLB Bihar Institute of Technology",Graduate Professional,3,10441976,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=321,151,321,General,0,done,done
1122,344,Gouttam Ojha,61,SHAHPUR,IND,R.S.K. Inter College Ballia (U.P.),12th Pass,0,362000,3 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1259,151,1259,General,1,done,done
1123,1044,Shankar Kumar Gond,35,SHAHPUR,Gondvana Gantantra Party,Literate,Literate,0,850100,8 Lacs,40 Thou,40000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1258,151,1258,General,54,done,done
1124,944,Sahabudin Miya,60,SHAHPUR,IND,Literate,Literate,0,2700000,27 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1262,151,1262,General,1,done,done
1125,669,Padma Ojha,49,SHAHPUR,Jan Suraaj Party,PhD from Dakshin Bharat Hindi Prachar Sabha Madras,Doctorate,0,149994585,14 Crore,25 Lacs,2500000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1263,151,1263,General,4,done,done
1126,752,Rahul Tiwary,51,SHAHPUR,RJD,"I.Com From College of Commerce Patna, Bihar Intermediate Education Council in 1992",12th Pass,1,127149857,12 Crore,2 Crore,26692855.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=235,151,235,General,11,done,done
1127,448,Krishna Ram,51,SHAHPUR,IND,B.Com From Hardas Prasad Jain College Aara,Graduate,0,3545000,35 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=234,151,234,General,1,done,done
1128,275,Dharmendra Kumar,54,SHAHPUR,BSP,Graduate From Ram Lakhan Singh Yadav University Anisha Bagh Patna,Graduate,0,10146000,1 Crore,10 Lacs,1080000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=236,151,236,General,5,done,done
1129,261,Devendra Kumar,35,SHEIKHPURA,Bhartiya Lok Chetna Party,"M.Ed. from G.R.B.T. College Nawada Magadh In 2023, B.Ed from NTT College  Biharsharif Nalanda In 2018",Post Graduate,1,17700000,1 Crore,15 Lacs,1500000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1210,1,1210,General,58,done,done
1130,1139,Sunil Kumar,53,SHEIKHPURA,IND,I.Sc in 1989,12th Pass,0,568000,5 Lacs,20 Thou,20766.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1212,1,1212,General,1,done,done
1131,774,Rajesh Kumar,48,SHEIKHPURA,Jan Suraaj Party,"I.Sc from Bihar School Examination Board, Patna, R.D. College Sheikhpura 1995",12th Pass,0,24300000,2 Crore,22 Lacs,2285000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1218,1,1218,General,4,done,done
1132,1235,Vijay Kumar S/O Sadhusharan Prasad,51,SHEIKHPURA,IND,"Graduate in Physics Honors in 2016 from P.T. College Patna, Magadh University  Bodh Gaya In 2016",Graduate,0,233468700,23 Crore,32 Lacs,3265995.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=15,1,15,General,1,done,done
1133,1273,Virendra Paswan,38,SHEIKHPURA,IND,Literate,Literate,0,257100,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1215,1,1215,General,1,done,done
1134,1234,Vijay Kumar S/O Ganga Kumar Yadav,45,SHEIKHPURA,RJD,"Graduate in LSW (Hons.) from CNB College Hathiyawan and TM Bhagalpur University, Bhagalpur 2000",Graduate,2,83589710,8 Crore,82 Lacs,8267489.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=238,1,238,General,11,done,done
1135,875,Randhir Kumar Soni,50,SHEIKHPURA,JD(U),"Post Graduate From Ancient India &amp; Asian Study, Magadh University In 2010",Post Graduate,1,143354613,14 Crore,6 Crore,62211160.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=452,1,452,General,10,done,done
1136,461,Kundan Kumar,25,SHEIKHPURA,IND,"B.Sc from Rajeshwar Lal College Alinaagar, Nalanda, Patliputra University",Graduate,1,2911000,29 Lacs,6 Lacs,630000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=239,1,239,General,1,done,done
1137,1207,Umesh Prasad Singh,69,SHEIKHPURA,AAP,"Graduation from CNB College Hathiyawa, Sheikhpura in 1988",Graduate,0,31791856,3 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1219,1,1219,General,15,done,done
1138,88,Anand Ranjan,28,SIMRI BAKHTIARPUR,IND,Graduate From BNMU Madhepur Year 2022,Graduate,0,287000,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=684,225,684,General,1,done,done
1139,685,Pintu Kumar Sharma,42,SIMRI BAKHTIARPUR,Jagrook Janta Party,B.A. (History) Year 2013 From D.D.E. Patna University,Graduate,0,2843000,28 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=683,225,683,General,14,done,done
1140,796,Rajkumar Sada,25,SIMRI BAKHTIARPUR,IND,Inter From Lehtan Ch. College,12th Pass,0,160000,1 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=454,225,454,General,1,done,done
1141,162,Awdhesh Kumar,66,SIMRI BAKHTIARPUR,IND,Praveshika Passed From Hindi Vidayapeeth Deoghar Jharkhand,10th Pass,0,10578446,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1205,225,1205,General,1,done,done
1142,1255,Vikash Raj,31,SIMRI BAKHTIARPUR,IND,M.A. Political Science From UPRTOU Year 2020,Post Graduate,0,53431248,5 Crore,50 Lacs,5000000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1206,225,1206,General,1,done,done
1143,1149,Sunita Devi,38,SIMRI BAKHTIARPUR,BSP,Secondary Education From Bihar School Education Board Patna Year 2007,10th Pass,0,2060000,20 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=685,225,685,General,5,done,done
1144,672,Pankaj Kumar,47,SIMRI BAKHTIARPUR,IND,Matric Year 1992 From Gayadhar Sahu High School Saurbazar Saharsa,10th Pass,2,6775000,67 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=323,225,323,General,1,done,done
1145,197,Bibhuti Singh,56,SIMRI BAKHTIARPUR,Rashtrawadi Janlok Party (Satya),Graduation From Sarvnarayan Singh Ram Kumar Singh College Sahrsa Year 1989,Graduate,0,2492628,24 Lacs,5 Lacs,558000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=682,225,682,General,34,done,done
1146,1163,Surendra Kumar Yadav,60,SIMRI BAKHTIARPUR,Jan Suraaj Party,"Matric From G. High School, Sourbazar Saharsa Bihar School Education Board Year 1979",10th Pass,0,7555008,75 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=453,225,453,General,4,done,done
1147,970,Sanjay Kumar Singh,58,SIMRI BAKHTIARPUR,Lok Janshakti Party (Ram Vilas),M.Sc. From Sahara College Sahara LHMU Darbanga Year 1991 &amp; LL.B From Law College Sahara BNMU Madhepura Year 1994,Post Graduate,0,452108543,45 Crore,16 Crore,160775419.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=681,225,681,General,36,done,done
1148,183,Barun Kumar Yadav,32,SIMRI BAKHTIARPUR,IND,Literate,Literate,0,6287000,62 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1204,225,1204,General,1,done,done
1149,1295,Yusuf Salahuddin,42,SIMRI BAKHTIARPUR,RJD,B.Com From Pune University Pune Year 2004,Graduate,1,307724584,30 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=455,225,455,General,11,done,done
1150,1291,Yogbir Roy,35,SIMRI BAKHTIARPUR,IND,"B.A. Honours From S.N.S.R.K.S. College Saharsa V.N.M University Madhepur, Year 2015",Graduate,0,398759,3 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1207,225,1207,General,1,done,done
1151,304,Domi Sharma,54,SIMRI BAKHTIARPUR,IND,Literate,Literate,0,1685000,16 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1208,225,1208,General,1,done,done
1152,1288,Yapura Wadat,32,SIMRI BAKHTIARPUR,IND,Inter Passed From Year 2021 Bihar Education Board Patna Koshi College Khagria,12th Pass,0,7041000,70 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=686,225,686,General,1,done,done
1153,1115,Subhash Kumar,28,SINGHESHWAR (SC),BSP,B.A.(H) History From T.P. College Madhepura. B.N.M.U. Madhepura,Graduate,0,1355000,13 Lacs,1 Lacs,150000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1199,171,1199,General,5,done,done
1154,512,Manju Devi,45,SINGHESHWAR (SC),IND,"10th Pass From Bihar School Examination Board, Patna",10th Pass,0,9925000,99 Lacs,1 Lacs,150000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1197,171,1197,General,1,done,done
1155,240,Chandrahas Chaupal,49,SINGHESHWAR (SC),RJD,"I.SC From Saharsa College, Saharsa",12th Pass,4,21281181,2 Crore,67 Lacs,6700000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1200,171,1200,General,11,done,done
1156,700,Pramod Kumar Ram,51,SINGHESHWAR (SC),Jan Suraaj Party,Inter From C.M. Science College Madhepura In 2005,12th Pass,0,6076000,60 Lacs,92 Thou,92000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=904,171,904,General,4,done,done
1157,1271,Virendra Kumar Sharma,41,SINGHESHWAR (SC),IND,I.Sc. From T.P. College Madhepura In 2003,12th Pass,0,7330000,73 Lacs,1 Lacs,100000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1194,171,1194,General,1,done,done
1158,179,Bambam Kumar,27,SINGHESHWAR (SC),IND,"12th Pass (Inter) From C.A. Science Collage Madhepura, Bihar School Examination Board In 2015",12th Pass,0,2120000,21 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1201,171,1201,General,1,done,done
1159,165,Bablu Rishidev,46,SINGHESHWAR (SC),IND,Literate,Literate,0,221500,2 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1198,171,1198,General,1,done,done
1160,861,Ramesh Rishi,55,SINGHESHWAR (SC),JD(U),"Ph.D In Faculty of Humanities (Philosophy) From Bhupendra Narayan Mandal University, Madhepura In 2017",Doctorate,1,37659886,3 Crore,1 Crore,14843800.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1193,171,1193,General,10,done,done
1161,1005,Saroj Kumari,27,SIWAN,IND,Intermediate  from BIEC in 2015,12th Pass,0,3311975,33 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1190,98,1190,General,1,done,done
1162,265,Dewa Kant Mishra Alias Munna Bhaiya,49,SIWAN,IND,"Graduate from DBSDD College,  Chhapra in 2014",Graduate,0,12265000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1184,98,1184,General,1,done,done
1163,450,Kumar Gauraw Bunty,40,SIWAN,Rashtrawadi Janlok Party (Satya),Post Graduate from Nalanda Open University in 2008,Post Graduate,2,7312000,73 Lacs,1 Lacs,116000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1185,98,1185,General,34,done,done
1164,1178,Sushil Kumar,30,SIWAN,IND,12th Class from VM Govt. Inter College Siwan in 2012,12th Pass,0,3062700,30 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=17,98,17,General,1,done,done
1165,378,Intekhab Ahmad,49,SIWAN,Jan Suraaj Party,"M.A. from Jamia Millia Islamia, New Delhi in 1998",Post Graduate,1,1167893,11 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=456,98,456,General,4,done,done
1166,580,Mohammad Kaifi Samshir,39,SIWAN,All India Majlis-E-Ittehadul Muslimeen,"Intermediate form Bihar School Examination Board Patna, DAV College Siwan in 2002",12th Pass,21,2725360,27 Lacs,2 Lacs,293000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1188,98,1188,General,61,done,done
1167,156,Awadh Bihari Choudhary,78,SIWAN,RJD,B.Sc. from BRA Bihar University Muzaffarpur in 1970,Graduate,2,44467255,4 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=325,98,325,General,11,done,done
1168,817,Rakesh Sharma,39,SIWAN,Jagrook Janta Party,"Matric from P.M. High School Bhimpur, Badahriya Siwan in 2001",10th Pass,2,1812000,18 Lacs,3 Lacs,360000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1186,98,1186,General,14,done,done
1169,537,Md Arif,26,SIWAN,IND,B.A. (H) Mass Media Final Year JMI,Graduate,0,138000,1 Lacs,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=242,98,242,General,1,done,done
1170,1022,Satyendra Kumar Kushwaha,43,SIWAN,IND,Graduation from Co-Operative Degree College Sikdi Jai Prakash University Chapra in 2011,Graduate,0,11294501,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=326,98,326,General,1,done,done
1171,1148,Sunita Devi,39,SIWAN,BSP,Matric from Dr. Rajendra Prasad High School in 2001,10th Pass,1,4560000,45 Lacs,2 Lacs,200000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=324,98,324,General,5,done,done
1172,1259,Vimal Prasad,60,SIWAN,IND,Literate,Literate,0,11674900,1 Crore,1 Lacs,150000.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1187,98,1187,General,1,done,done
1173,505,Mangal Pandey,52,SIWAN,BJP,B.A. (Hons) Political Sciene Patna University in 1994,Graduate,3,34266617,3 Crore,42 Lacs,4261423.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=1189,98,1189,General,0,done,done
1174,1021,Satyendra Kumar,64,SONBARSHA (SC),Jan Suraaj Party,"Post Graduate From T.P. College, Madhepura, L.N.M.U. Darbhanga, Year-1992",Post Graduate,1,15967000,1 Crore,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=457,96,457,General,4,done,done
1175,892,Ratnesh Sada,54,SONBARSHA (SC),JD(U),"12th Pass From Sahas Chaudhary College, Pastwar, Year-1989",12th Pass,1,35714814,3 Crore,47 Lacs,4763984.0,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=907,96,907,General,10,done,done
1176,785,Rajesh Ram,37,SONBARSHA (SC),IND,"12th Pass From Mandavi Ranjeet Inter College, Viratpur, Year-2012",12th Pass,0,50000,50 Thou,,,https://www.myneta.info/Bihar2025/candidate.php?candidate_id=327,96,327,General,1,done,done
